VALUE,Longitude,Latitude
1.00000000,77.3109236,28.5501269
1.00000000,77.3110257,28.5501251
1.00000000,77.3111279,28.5501234
1.00000000,77.3112300,28.5501217
1.00000000,77.3113322,28.5501199
1.00000000,77.3114343,28.5501182
1.00000000,77.3115365,28.5501164
1.00000000,77.3116386,28.5501147
1.00000000,77.3117407,28.5501130
1.00000000,77.3118429,28.5501112
1.00000000,77.3119450,28.5501095
1.00000000,77.3120472,28.5501077
1.00000000,77.3121493,28.5501060
1.00000000,77.3122515,28.5501043
1.00000000,77.3123536,28.5501025
1.00000000,77.3124558,28.5501008
1.00000000,77.3125579,28.5500990
1.00000000,77.3126601,28.5500973
1.00000000,77.3127622,28.5500956
1.00000000,77.3128644,28.5500938
1.00000000,77.3129665,28.5500921
1.00000000,77.3130686,28.5500903
1.00000000,77.3131708,28.5500886
1.00000000,77.3132729,28.5500868
1.00000000,77.3133751,28.5500851
1.00000000,77.3134772,28.5500834
1.00000000,77.3135794,28.5500816
1.00000000,77.3035670,28.5501617
1.00000000,77.3056100,28.5501270
1.00000000,77.3057121,28.5501253
1.00000000,77.3058143,28.5501236
1.00000000,77.3059164,28.5501218
1.00000000,77.3060186,28.5501201
1.00000000,77.3061207,28.5501184
1.00000000,77.3062229,28.5501166
1.00000000,77.3063250,28.5501149
1.00000000,77.3064272,28.5501131
1.00000000,77.3065293,28.5501114
1.00000000,77.3066314,28.5501097
1.00000000,77.3067336,28.5501079
1.00000000,77.3068357,28.5501062
1.00000000,77.3069379,28.5501045
1.00000000,77.3070400,28.5501027
1.00000000,77.3071422,28.5501010
1.00000000,77.3072443,28.5500993
1.00000000,77.3073465,28.5500975
1.00000000,77.3074486,28.5500958
1.00000000,77.3075508,28.5500940
1.00000000,77.3076529,28.5500923
1.00000000,77.3077551,28.5500906
1.00000000,77.3078572,28.5500888
1.00000000,77.3079594,28.5500871
1.00000000,77.3080615,28.5500854
1.00000000,77.3081636,28.5500836
1.00000000,77.3082658,28.5500819
1.00000000,77.3083679,28.5500801
1.00000000,77.3084701,28.5500784
1.00000000,77.3085722,28.5500767
1.00000000,77.3086744,28.5500749
1.00000000,77.3087765,28.5500732
1.00000000,77.3088787,28.5500715
1.00000000,77.3089808,28.5500697
1.00000000,77.3090830,28.5500680
1.00000000,77.3091851,28.5500662
1.00000000,77.3092873,28.5500645
1.00000000,77.3093894,28.5500628
1.00000000,77.3094916,28.5500610
1.00000000,77.3095937,28.5500593
1.00000000,77.3096958,28.5500576
1.00000000,77.3097980,28.5500558
1.00000000,77.3099001,28.5500541
1.00000000,77.3100023,28.5500523
1.00000000,77.3101044,28.5500506
1.00000000,77.3102066,28.5500489
1.00000000,77.3103087,28.5500471
1.00000000,77.3104109,28.5500454
1.00000000,77.3105130,28.5500436
1.00000000,77.3106152,28.5500419
1.00000000,77.3107173,28.5500402
1.00000000,77.3108195,28.5500384
1.00000000,77.3109216,28.5500367
1.00000000,77.3110237,28.5500349
1.00000000,77.3111259,28.5500332
1.00000000,77.3112280,28.5500315
1.00000000,77.3113302,28.5500297
1.00000000,77.3114323,28.5500280
1.00000000,77.3115345,28.5500262
1.00000000,77.3116366,28.5500245
1.00000000,77.3117388,28.5500228
1.00000000,77.3118409,28.5500210
1.00000000,77.3119431,28.5500193
1.00000000,77.3120452,28.5500175
1.00000000,77.3121474,28.5500158
1.00000000,77.3122495,28.5500141
1.00000000,77.3123517,28.5500123
1.00000000,77.3124538,28.5500106
1.00000000,77.3125559,28.5500088
1.00000000,77.3126581,28.5500071
1.00000000,77.3127602,28.5500054
1.00000000,77.3128624,28.5500036
1.00000000,77.3129645,28.5500019
1.00000000,77.3130667,28.5500001
1.00000000,77.3131688,28.5499984
1.00000000,77.3132710,28.5499967
1.00000000,77.3133731,28.5499949
1.00000000,77.3134753,28.5499932
1.00000000,77.3135774,28.5499914
1.00000000,77.3137817,28.5499879
1.00000000,77.3056080,28.5500368
1.00000000,77.3057102,28.5500351
1.00000000,77.3058123,28.5500334
1.00000000,77.3059145,28.5500316
1.00000000,77.3060166,28.5500299
1.00000000,77.3061187,28.5500282
1.00000000,77.3062209,28.5500264
1.00000000,77.3063230,28.5500247
1.00000000,77.3064252,28.5500230
1.00000000,77.3065273,28.5500212
1.00000000,77.3066295,28.5500195
1.00000000,77.3067316,28.5500177
1.00000000,77.3068338,28.5500160
1.00000000,77.3069359,28.5500143
1.00000000,77.3070381,28.5500125
1.00000000,77.3071402,28.5500108
1.00000000,77.3072424,28.5500091
1.00000000,77.3073445,28.5500073
1.00000000,77.3074467,28.5500056
1.00000000,77.3075488,28.5500039
1.00000000,77.3076509,28.5500021
1.00000000,77.3077531,28.5500004
1.00000000,77.3078552,28.5499986
1.00000000,77.3079574,28.5499969
1.00000000,77.3080595,28.5499952
1.00000000,77.3081617,28.5499934
1.00000000,77.3082638,28.5499917
1.00000000,77.3083660,28.5499900
1.00000000,77.3084681,28.5499882
1.00000000,77.3085703,28.5499865
1.00000000,77.3086724,28.5499847
1.00000000,77.3087746,28.5499830
1.00000000,77.3088767,28.5499813
1.00000000,77.3089789,28.5499795
1.00000000,77.3090810,28.5499778
1.00000000,77.3091831,28.5499761
1.00000000,77.3092853,28.5499743
1.00000000,77.3093874,28.5499726
1.00000000,77.3094896,28.5499708
1.00000000,77.3095917,28.5499691
1.00000000,77.3096939,28.5499674
1.00000000,77.3097960,28.5499656
1.00000000,77.3098982,28.5499639
1.00000000,77.3100003,28.5499621
1.00000000,77.3101025,28.5499604
1.00000000,77.3102046,28.5499587
1.00000000,77.3103068,28.5499569
1.00000000,77.3104089,28.5499552
1.00000000,77.3105110,28.5499535
1.00000000,77.3106132,28.5499517
1.00000000,77.3107153,28.5499500
1.00000000,77.3108175,28.5499482
1.00000000,77.3109196,28.5499465
1.00000000,77.3110218,28.5499448
1.00000000,77.3111239,28.5499430
1.00000000,77.3112261,28.5499413
1.00000000,77.3113282,28.5499395
1.00000000,77.3114304,28.5499378
1.00000000,77.3115325,28.5499361
1.00000000,77.3116347,28.5499343
1.00000000,77.3117368,28.5499326
1.00000000,77.3118389,28.5499308
1.00000000,77.3119411,28.5499291
1.00000000,77.3120432,28.5499274
1.00000000,77.3121454,28.5499256
1.00000000,77.3122475,28.5499239
1.00000000,77.3123497,28.5499221
1.00000000,77.3124518,28.5499204
1.00000000,77.3125540,28.5499187
1.00000000,77.3126561,28.5499169
1.00000000,77.3127583,28.5499152
1.00000000,77.3128604,28.5499134
1.00000000,77.3129626,28.5499117
1.00000000,77.3130647,28.5499099
1.00000000,77.3131669,28.5499082
1.00000000,77.3132690,28.5499065
1.00000000,77.3133711,28.5499047
1.00000000,77.3134733,28.5499030
1.00000000,77.3055039,28.5499484
1.00000000,77.3056060,28.5499467
1.00000000,77.3057082,28.5499449
1.00000000,77.3058103,28.5499432
1.00000000,77.3059125,28.5499414
1.00000000,77.3060146,28.5499397
1.00000000,77.3061168,28.5499380
1.00000000,77.3062189,28.5499362
1.00000000,77.3063211,28.5499345
1.00000000,77.3064232,28.5499328
1.00000000,77.3065254,28.5499310
1.00000000,77.3066275,28.5499293
1.00000000,77.3067297,28.5499276
1.00000000,77.3068318,28.5499258
1.00000000,77.3069340,28.5499241
1.00000000,77.3070361,28.5499223
1.00000000,77.3071382,28.5499206
1.00000000,77.3072404,28.5499189
1.00000000,77.3073425,28.5499171
1.00000000,77.3074447,28.5499154
1.00000000,77.3075468,28.5499137
1.00000000,77.3076490,28.5499119
1.00000000,77.3077511,28.5499102
1.00000000,77.3078533,28.5499085
1.00000000,77.3079554,28.5499067
1.00000000,77.3080576,28.5499050
1.00000000,77.3081597,28.5499032
1.00000000,77.3082619,28.5499015
1.00000000,77.3083640,28.5498998
1.00000000,77.3084662,28.5498980
1.00000000,77.3085683,28.5498963
1.00000000,77.3086704,28.5498946
1.00000000,77.3087726,28.5498928
1.00000000,77.3088747,28.5498911
1.00000000,77.3089769,28.5498893
1.00000000,77.3090790,28.5498876
1.00000000,77.3091812,28.5498859
1.00000000,77.3092833,28.5498841
1.00000000,77.3093855,28.5498824
1.00000000,77.3094876,28.5498806
1.00000000,77.3095898,28.5498789
1.00000000,77.3096919,28.5498772
1.00000000,77.3097941,28.5498754
1.00000000,77.3098962,28.5498737
1.00000000,77.3099983,28.5498720
1.00000000,77.3101005,28.5498702
1.00000000,77.3102026,28.5498685
1.00000000,77.3103048,28.5498667
1.00000000,77.3104069,28.5498650
1.00000000,77.3105091,28.5498633
1.00000000,77.3106112,28.5498615
1.00000000,77.3107134,28.5498598
1.00000000,77.3108155,28.5498580
1.00000000,77.3109177,28.5498563
1.00000000,77.3110198,28.5498546
1.00000000,77.3111220,28.5498528
1.00000000,77.3112241,28.5498511
1.00000000,77.3113262,28.5498493
1.00000000,77.3114284,28.5498476
1.00000000,77.3115305,28.5498459
1.00000000,77.3116327,28.5498441
1.00000000,77.3117348,28.5498424
1.00000000,77.3118370,28.5498406
1.00000000,77.3119391,28.5498389
1.00000000,77.3120413,28.5498372
1.00000000,77.3121434,28.5498354
1.00000000,77.3122456,28.5498337
1.00000000,77.3123477,28.5498319
1.00000000,77.3124499,28.5498302
1.00000000,77.3125520,28.5498285
1.00000000,77.3126541,28.5498267
1.00000000,77.3127563,28.5498250
1.00000000,77.3128584,28.5498232
1.00000000,77.3129606,28.5498215
1.00000000,77.3130627,28.5498198
1.00000000,77.3131649,28.5498180
1.00000000,77.3132670,28.5498163
1.00000000,77.3133692,28.5498145
1.00000000,77.3134713,28.5498128
1.00000000,77.3135735,28.5498110
1.00000000,77.3136756,28.5498093
1.00000000,77.3137778,28.5498076
1.00000000,77.3138799,28.5498058
1.00000000,77.3053998,28.5498599
1.00000000,77.3055019,28.5498582
1.00000000,77.3056041,28.5498565
1.00000000,77.3057062,28.5498547
1.00000000,77.3058084,28.5498530
1.00000000,77.3059105,28.5498513
1.00000000,77.3060127,28.5498495
1.00000000,77.3061148,28.5498478
1.00000000,77.3062170,28.5498460
1.00000000,77.3063191,28.5498443
1.00000000,77.3064213,28.5498426
1.00000000,77.3065234,28.5498408
1.00000000,77.3066255,28.5498391
1.00000000,77.3067277,28.5498374
1.00000000,77.3068298,28.5498356
1.00000000,77.3069320,28.5498339
1.00000000,77.3070341,28.5498322
1.00000000,77.3071363,28.5498304
1.00000000,77.3072384,28.5498287
1.00000000,77.3073406,28.5498269
1.00000000,77.3074427,28.5498252
1.00000000,77.3075449,28.5498235
1.00000000,77.3076470,28.5498217
1.00000000,77.3077492,28.5498200
1.00000000,77.3078513,28.5498183
1.00000000,77.3079535,28.5498165
1.00000000,77.3080556,28.5498148
1.00000000,77.3081577,28.5498130
1.00000000,77.3082599,28.5498113
1.00000000,77.3083620,28.5498096
1.00000000,77.3084642,28.5498078
1.00000000,77.3085663,28.5498061
1.00000000,77.3086685,28.5498044
1.00000000,77.3087706,28.5498026
1.00000000,77.3088728,28.5498009
1.00000000,77.3089749,28.5497991
1.00000000,77.3090771,28.5497974
1.00000000,77.3091792,28.5497957
1.00000000,77.3092814,28.5497939
1.00000000,77.3093835,28.5497922
1.00000000,77.3094856,28.5497905
1.00000000,77.3095878,28.5497887
1.00000000,77.3096899,28.5497870
1.00000000,77.3097921,28.5497852
1.00000000,77.3098942,28.5497835
1.00000000,77.3099964,28.5497818
1.00000000,77.3100985,28.5497800
1.00000000,77.3102007,28.5497783
1.00000000,77.3103028,28.5497765
1.00000000,77.3104050,28.5497748
1.00000000,77.3105071,28.5497731
1.00000000,77.3106093,28.5497713
1.00000000,77.3107114,28.5497696
1.00000000,77.3108135,28.5497678
1.00000000,77.3109157,28.5497661
1.00000000,77.3110178,28.5497644
1.00000000,77.3111200,28.5497626
1.00000000,77.3112221,28.5497609
1.00000000,77.3113243,28.5497592
1.00000000,77.3114264,28.5497574
1.00000000,77.3115286,28.5497557
1.00000000,77.3116307,28.5497539
1.00000000,77.3117329,28.5497522
1.00000000,77.3118350,28.5497505
1.00000000,77.3119372,28.5497487
1.00000000,77.3120393,28.5497470
1.00000000,77.3121414,28.5497452
1.00000000,77.3122436,28.5497435
1.00000000,77.3123457,28.5497417
1.00000000,77.3124479,28.5497400
1.00000000,77.3125500,28.5497383
1.00000000,77.3126522,28.5497365
1.00000000,77.3127543,28.5497348
1.00000000,77.3128565,28.5497330
1.00000000,77.3129586,28.5497313
1.00000000,77.3130608,28.5497296
1.00000000,77.3131629,28.5497278
1.00000000,77.3132651,28.5497261
1.00000000,77.3133672,28.5497243
1.00000000,77.3134693,28.5497226
1.00000000,77.3135715,28.5497209
1.00000000,77.3136736,28.5497191
1.00000000,77.3137758,28.5497174
1.00000000,77.3138779,28.5497156
1.00000000,77.3139801,28.5497139
1.00000000,77.3053978,28.5497697
1.00000000,77.3055000,28.5497680
1.00000000,77.3056021,28.5497663
1.00000000,77.3057043,28.5497645
1.00000000,77.3058064,28.5497628
1.00000000,77.3059086,28.5497611
1.00000000,77.3060107,28.5497593
1.00000000,77.3061128,28.5497576
1.00000000,77.3062150,28.5497559
1.00000000,77.3063171,28.5497541
1.00000000,77.3064193,28.5497524
1.00000000,77.3065214,28.5497506
1.00000000,77.3066236,28.5497489
1.00000000,77.3067257,28.5497472
1.00000000,77.3068279,28.5497454
1.00000000,77.3069300,28.5497437
1.00000000,77.3070322,28.5497420
1.00000000,77.3071343,28.5497402
1.00000000,77.3072365,28.5497385
1.00000000,77.3073386,28.5497368
1.00000000,77.3074408,28.5497350
1.00000000,77.3075429,28.5497333
1.00000000,77.3076450,28.5497315
1.00000000,77.3077472,28.5497298
1.00000000,77.3078493,28.5497281
1.00000000,77.3079515,28.5497263
1.00000000,77.3080536,28.5497246
1.00000000,77.3081558,28.5497229
1.00000000,77.3082579,28.5497211
1.00000000,77.3083601,28.5497194
1.00000000,77.3084622,28.5497176
1.00000000,77.3085644,28.5497159
1.00000000,77.3086665,28.5497142
1.00000000,77.3087687,28.5497124
1.00000000,77.3090751,28.5497072
1.00000000,77.3091772,28.5497055
1.00000000,77.3092794,28.5497037
1.00000000,77.3093815,28.5497020
1.00000000,77.3094837,28.5497003
1.00000000,77.3095858,28.5496985
1.00000000,77.3096880,28.5496968
1.00000000,77.3097901,28.5496950
1.00000000,77.3098923,28.5496933
1.00000000,77.3099944,28.5496916
1.00000000,77.3100966,28.5496898
1.00000000,77.3101987,28.5496881
1.00000000,77.3103008,28.5496864
1.00000000,77.3104030,28.5496846
1.00000000,77.3105051,28.5496829
1.00000000,77.3106073,28.5496811
1.00000000,77.3107094,28.5496794
1.00000000,77.3108116,28.5496777
1.00000000,77.3109137,28.5496759
1.00000000,77.3110159,28.5496742
1.00000000,77.3111180,28.5496724
1.00000000,77.3112202,28.5496707
1.00000000,77.3113223,28.5496690
1.00000000,77.3114245,28.5496672
1.00000000,77.3115266,28.5496655
1.00000000,77.3116287,28.5496637
1.00000000,77.3117309,28.5496620
1.00000000,77.3118330,28.5496603
1.00000000,77.3119352,28.5496585
1.00000000,77.3120373,28.5496568
1.00000000,77.3121395,28.5496550
1.00000000,77.3122416,28.5496533
1.00000000,77.3123438,28.5496516
1.00000000,77.3124459,28.5496498
1.00000000,77.3125481,28.5496481
1.00000000,77.3126502,28.5496463
1.00000000,77.3127524,28.5496446
1.00000000,77.3128545,28.5496429
1.00000000,77.3129566,28.5496411
1.00000000,77.3130588,28.5496394
1.00000000,77.3131609,28.5496376
1.00000000,77.3132631,28.5496359
1.00000000,77.3133652,28.5496341
1.00000000,77.3134674,28.5496324
1.00000000,77.3135695,28.5496307
1.00000000,77.3136717,28.5496289
1.00000000,77.3137738,28.5496272
1.00000000,77.3138760,28.5496254
1.00000000,77.3139781,28.5496237
1.00000000,77.3053959,28.5496795
1.00000000,77.3054980,28.5496778
1.00000000,77.3056001,28.5496761
1.00000000,77.3057023,28.5496743
1.00000000,77.3058044,28.5496726
1.00000000,77.3059066,28.5496709
1.00000000,77.3060087,28.5496691
1.00000000,77.3061109,28.5496674
1.00000000,77.3062130,28.5496657
1.00000000,77.3063152,28.5496639
1.00000000,77.3064173,28.5496622
1.00000000,77.3065195,28.5496605
1.00000000,77.3066216,28.5496587
1.00000000,77.3067238,28.5496570
1.00000000,77.3068259,28.5496552
1.00000000,77.3069281,28.5496535
1.00000000,77.3070302,28.5496518
1.00000000,77.3071323,28.5496500
1.00000000,77.3072345,28.5496483
1.00000000,77.3073366,28.5496466
1.00000000,77.3074388,28.5496448
1.00000000,77.3075409,28.5496431
1.00000000,77.3076431,28.5496413
1.00000000,77.3077452,28.5496396
1.00000000,77.3078474,28.5496379
1.00000000,77.3079495,28.5496361
1.00000000,77.3080517,28.5496344
1.00000000,77.3081538,28.5496327
1.00000000,77.3082560,28.5496309
1.00000000,77.3083581,28.5496292
1.00000000,77.3084602,28.5496275
1.00000000,77.3085624,28.5496257
1.00000000,77.3086645,28.5496240
1.00000000,77.3087667,28.5496222
1.00000000,77.3090731,28.5496170
1.00000000,77.3091753,28.5496153
1.00000000,77.3092774,28.5496135
1.00000000,77.3093796,28.5496118
1.00000000,77.3094817,28.5496101
1.00000000,77.3095839,28.5496083
1.00000000,77.3096860,28.5496066
1.00000000,77.3097881,28.5496049
1.00000000,77.3098903,28.5496031
1.00000000,77.3099924,28.5496014
1.00000000,77.3100946,28.5495996
1.00000000,77.3101967,28.5495979
1.00000000,77.3102989,28.5495962
1.00000000,77.3104010,28.5495944
1.00000000,77.3105032,28.5495927
1.00000000,77.3106053,28.5495909
1.00000000,77.3107075,28.5495892
1.00000000,77.3108096,28.5495875
1.00000000,77.3109118,28.5495857
1.00000000,77.3110139,28.5495840
1.00000000,77.3111160,28.5495822
1.00000000,77.3112182,28.5495805
1.00000000,77.3113203,28.5495788
1.00000000,77.3114225,28.5495770
1.00000000,77.3115246,28.5495753
1.00000000,77.3116268,28.5495735
1.00000000,77.3117289,28.5495718
1.00000000,77.3118311,28.5495701
1.00000000,77.3119332,28.5495683
1.00000000,77.3120354,28.5495666
1.00000000,77.3121375,28.5495648
1.00000000,77.3122396,28.5495631
1.00000000,77.3123418,28.5495614
1.00000000,77.3124439,28.5495596
1.00000000,77.3125461,28.5495579
1.00000000,77.3126482,28.5495561
1.00000000,77.3127504,28.5495544
1.00000000,77.3128525,28.5495527
1.00000000,77.3129547,28.5495509
1.00000000,77.3130568,28.5495492
1.00000000,77.3131590,28.5495474
1.00000000,77.3132611,28.5495457
1.00000000,77.3133633,28.5495440
1.00000000,77.3134654,28.5495422
1.00000000,77.3135675,28.5495405
1.00000000,77.3136697,28.5495387
1.00000000,77.3137718,28.5495370
1.00000000,77.3138740,28.5495352
1.00000000,77.3139761,28.5495335
1.00000000,77.3140783,28.5495318
1.00000000,77.3143847,28.5495265
1.00000000,77.3052917,28.5495911
1.00000000,77.3054960,28.5495876
1.00000000,77.3055982,28.5495859
1.00000000,77.3057003,28.5495841
1.00000000,77.3058025,28.5495824
1.00000000,77.3059046,28.5495807
1.00000000,77.3060068,28.5495789
1.00000000,77.3061089,28.5495772
1.00000000,77.3062111,28.5495755
1.00000000,77.3063132,28.5495737
1.00000000,77.3064154,28.5495720
1.00000000,77.3065175,28.5495703
1.00000000,77.3066196,28.5495685
1.00000000,77.3067218,28.5495668
1.00000000,77.3068239,28.5495651
1.00000000,77.3069261,28.5495633
1.00000000,77.3070282,28.5495616
1.00000000,77.3071304,28.5495598
1.00000000,77.3072325,28.5495581
1.00000000,77.3073347,28.5495564
1.00000000,77.3074368,28.5495546
1.00000000,77.3075390,28.5495529
1.00000000,77.3076411,28.5495512
1.00000000,77.3077433,28.5495494
1.00000000,77.3078454,28.5495477
1.00000000,77.3079475,28.5495459
1.00000000,77.3080497,28.5495442
1.00000000,77.3081518,28.5495425
1.00000000,77.3082540,28.5495407
1.00000000,77.3083561,28.5495390
1.00000000,77.3084583,28.5495373
1.00000000,77.3085604,28.5495355
1.00000000,77.3086626,28.5495338
1.00000000,77.3087647,28.5495320
1.00000000,77.3090712,28.5495268
1.00000000,77.3091733,28.5495251
1.00000000,77.3092754,28.5495234
1.00000000,77.3093776,28.5495216
1.00000000,77.3094797,28.5495199
1.00000000,77.3095819,28.5495181
1.00000000,77.3096840,28.5495164
1.00000000,77.3097862,28.5495147
1.00000000,77.3098883,28.5495129
1.00000000,77.3099905,28.5495112
1.00000000,77.3100926,28.5495094
1.00000000,77.3101948,28.5495077
1.00000000,77.3102969,28.5495060
1.00000000,77.3103991,28.5495042
1.00000000,77.3105012,28.5495025
1.00000000,77.3106033,28.5495008
1.00000000,77.3107055,28.5494990
1.00000000,77.3108076,28.5494973
1.00000000,77.3109098,28.5494955
1.00000000,77.3110119,28.5494938
1.00000000,77.3111141,28.5494921
1.00000000,77.3112162,28.5494903
1.00000000,77.3113184,28.5494886
1.00000000,77.3114205,28.5494868
1.00000000,77.3115227,28.5494851
1.00000000,77.3116248,28.5494834
1.00000000,77.3117269,28.5494816
1.00000000,77.3118291,28.5494799
1.00000000,77.3119312,28.5494781
1.00000000,77.3120334,28.5494764
1.00000000,77.3121355,28.5494747
1.00000000,77.3122377,28.5494729
